id_contract;TARGET
18147;-2.5936963034319267
18148;-0.024050609878707933
18149;-2.602762558254235
18150;-0.005899767786837388
18151;-3.953629086536064
18152;-2.858673497662214
18153;-3.052107895758139
18154;-0.000597654183488959
18155;-0.002884408226217597
18156;-0.002884408226217597
18157;-0.000597654183488959
18158;-0.26966042153548003
18159;-3.2279025412715314
18160;-2.0108162652305546
18161;-2.4248102025773655
18162;-3.0776934256136923
18163;-1.0321800496227735
18164;-0.669657325510278
18165;-2.106437684460745
18166;-3.5281602314586618
18167;-0.598357987825189
18168;-2.8039535125545063
18169;-0.5283893190583775
18170;-2.063993158860954
18171;-1.4739357401095268
18172;-0.013189121940787698
18173;-1.7427445903662828
18174;-2.7449552760634117
18175;-3.561416059171161
18176;-2.995372151300946
18177;-2.8152706559820655
18178;-0.041575742595274516
18179;-0.12562138177049634
18180;-0.04025040674503606
18181;-0.24301309124388656
18182;-0.8159873077925279
18183;-1.8079012548999494
18184;-3.606194412928702
18185;-1.3550521467728227
18186;-0.2230572354074623
18187;-0.583922536359744
18188;-1.7608420482439333
18189;-2.0954836151295853
18190;-0.7773929065187021
18191;-1.1776899255870246
18192;-0.0001654207796084356
18193;-0.0017275522099001338
18194;-1.0863096233902771
18195;-4.591796262370695
18196;-3.514496086649605
18197;-0.1084692416332487
18198;-1.5424219422284822
18199;-1.2702017550220495
18200;-2.4821475136255287
18201;-0.4644920861714062
18202;-3.275316644186626
18203;-0.0690607906458881
18204;-1.3970676222875367
18205;-2.3236909009682085
18206;-1.123520935779424
18207;-1.4601755861400676
18208;-0.7506018988338424
18209;-0.4836943622611558
18210;-0.0174528087446461
18211;-1.9689610401724167
18212;-0.005493005979330486
18213;-1.3449729144482034
18214;-0.008571300708293893
18215;-1.1994831584374186
18216;-1.0352614454271527
18217;-0.023183436362361882
18218;-0.14551303281897773
18219;-2.9131126957731808
18220;-2.8182975723165886
18221;-3.173252989858931
18222;-0.32381514192849065
18223;-0.4886531308137
18224;-1.7198461784868344
18225;-1.9505526084885485
18226;-0.16622885437811483
18227;-1.7234565060748566
18228;-0.012603776394701505
18229;-1.7830186040823968
18230;-1.8524332365058305
18231;-0.010589895829619937
18232;-2.0150582503986167
18233;-3.956155146038094
18234;-2.3607053645730125
18235;-2.7759462535099257
18236;-0.0027057631955396434
18237;-0.02313597623375176
18238;-2.429519469645835
18239;-0.019887028245280946
18240;-3.6296998419287387
18241;-0.992617279647291
18242;-0.9343706850822634
18243;-2.817070254806738
18244;-0.007998880200589463
18245;-3.1848493590440805
18246;-1.7447695521196847
18247;-0.005224678628929389
18248;-1.8304955838116195
18249;-0.5639523403643494
18250;-1.7207342454993335
18251;-2.064782284219069
18252;-3.082871213811797
18253;-2.413931399057671
18254;-2.1765827253490735
18255;-0.20871626279454186
18256;-3.815734681032406
18257;-0.9529285438785393
18258;-3.4050329772169556
18259;-1.5003959468166836
18260;-1.7423803382628114
18261;-4.5529267206765605
18262;-5.108150757147258
18263;-1.2561058925991113
18264;-0.0006103645573482686
18265;-1.8019215232396957
18266;-1.3522714190026948
18267;-1.3442496334032505
18268;-0.2629398850633356
18269;-0.04608911910387871
18270;-0.007998880200589463
18271;-0.0015891646313994801
18272;-0.7083430162134063
18273;-0.03549510549581998
18274;-0.9627675840805643
18275;-1.9002234590282088
18276;-4.903704279956492
18277;-0.04152005379483878
18278;-2.7128085923815846
18279;-1.0778617886662643
18280;-0.0032713514800672997
18281;-1.7672651662206473
18282;-0.0025911581338735525
18283;-0.0032713514800672997
18284;-0.43899366810696794
18285;-2.325015767716604
18286;-0.0005640345047234844
18287;-0.013826120489281161
18288;-0.019359918288101657
18289;-3.020336386790127
18290;-1.9652645288139756
18291;-0.29930359290159875
18292;-0.32235322959515483
18293;-2.864046460871642
18294;-0.012080362782495547
18295;-2.5499185848411674
18296;-3.688001966210902
18297;-1.145743856493777
18298;-3.913344996416432
18299;-0.0661714707258074
18300;-3.421089786332375
18301;-0.4530498109537946
18302;-0.5595134656387805
18303;-0.2812365533476394
18304;-0.021601666829954288
18305;-0.08210603672899927
18306;-2.8064319233758517
18307;-0.053340661444888596
18308;-0.012029566394894777
18309;-0.025402056397607207
18310;-2.8958164986056754
18311;-1.390168390595658
18312;-3.8056851017057642
18313;-2.484009829303821
18314;-0.004854357436403183
18315;-0.013768033816060243
18316;-0.012929391593561683
18317;-1.4375895237981233
18318;-0.6186316546725785
18319;-0.000561649187654034
18320;-0.8800767782411535
18321;-0.6263698283124227
18322;-1.9980744654126101
18323;-1.5227479777047515
18324;-1.9234719639604907
18325;-0.6713172213680685
18326;-4.213336456197216
18327;-0.5215540180765322
18328;-5.330781976805125
18329;-2.598487143437927
18330;-0.021511262965790465
18331;-1.6053576638326135
18332;-2.9707087946632713
18333;-0.477965667586578
18334;-0.850614515841663
18335;-0.864437648173822
18336;-0.8115636289363115
18337;-3.2677069097113285
18338;-1.1775974418654138
18339;-1.1565283351337396
18340;-2.821555816906101
18341;-0.9738221259182969
18342;-0.6255560805263318
18343;-5.17596457816316
18344;-3.1871159939932108
18345;-0.022235489766013722
18346;-2.6471416209237293
18347;-2.05118573635633
18348;-1.8481288917726422
18349;-1.5684799513584287
18350;-2.8976705632026465
18351;-1.1221005696960173
18352;-2.229870856882623
18353;-5.81785978734346
18354;-1.3677987917437928
18355;-0.013143660233430027
18356;-0.6673675242931483
18357;-0.04104889456265858
18358;-1.0774929743800554
18359;-2.6181170934864433
18360;-0.38298922091038523
18361;-1.9745111962276172
18362;-2.557261054916146
18363;-1.5665795386050008
18364;-1.5849726887305813
18365;-0.004137484154762045
18366;-1.8177830658853553
18367;-0.5328882303694177
18368;-0.3255785948977682
18369;-1.2467539491897341
18370;-0.16568034997474637
18371;-0.0015082343024150125
18372;-1.17254188377888
18373;-0.6966964449145845
18374;-1.1812761985703744
18375;-0.05308567765613565
18376;-1.9405699096233877
18377;-1.9249866699494607
18378;-2.53842559221495
18379;-2.141046601757934
18380;-0.04134183057666714
18381;-2.143860829542145
18382;-0.09607085824928324
18383;-0.005232208895877098
18384;-3.3221042453256144
18385;-2.0250160818957523
18386;-1.227492480015091
18387;-1.4038561461955625
18388;-4.358766345902085
18389;-1.3530519738833124
18390;-0.9378009771208488
18391;-3.4178388735339333
18392;-4.084816893161216
18393;-0.7375305606792264
18394;-0.028651063986502075
18395;-0.028651063986502075
18396;-3.0383761777927027
18397;-2.388591745905026
18398;-3.6490587791734237
18399;-2.684083206387506
18400;-1.9123563642138897
18401;-0.00017383259805194435
18402;-2.398195538752527
18403;-3.578578025360361
18404;-3.1885642075730414
18405;-0.024347590146880257
18406;-1.7117555236002393
18407;-3.5618896627750862
18408;-4.561851849250089
18409;-2.281412603833005
18410;-2.588052105267603
18411;-0.09607085824928324
18412;-1.2887884232100786
18413;-0.7309909397413284
18414;-1.8737817192092696
18415;-0.2812383686957486
18416;-2.5074366689290546
18417;-2.4226348189543705
18418;-2.268241740781077
18419;-3.157179565365743
18420;-4.179678083632289
18421;-0.576368762649676
18422;-0.9808342739914113
18423;-0.8421750423535171
18424;-4.61738789067153
18425;-0.04268614978652822
18426;-0.9647122817211896
18427;-0.05869840469259443
18428;-1.8477127001121543
18429;-1.6780050731087897
18430;-2.1843680135661407
18431;-3.6477098412930617
18432;-3.6221076609753386
18433;-0.00017383259805194435
18434;-2.8415462814736205
18435;-1.1390176883836214
18436;-2.4525382730028404
18437;-1.2780692737125834
18438;-1.250229360604889
18439;-3.2241253509129875
18440;-1.7710572149466446
18441;-0.16000143674560266
18442;-0.04478381919078847
18443;-1.0671916108891242
18444;-1.5808073877691524
18445;-1.6319108159304445
18446;-2.1016695432071857
18447;-1.5431154964290206
18448;-0.571965732847913
18449;-0.8503679094592598
18450;-0.3968881318443631
18451;-0.0018752175481947513
18452;-3.542531609907409
18453;-0.5628966318701385
18454;-4.655555962793843
18455;-0.014000624229302162
18456;-1.9093047102160603
18457;-0.8748613394979612
18458;-5.560931325190767
18459;-3.5847550654206515
18460;-0.48423838890469056
18461;-0.5914973172421026
18462;-1.6033136533132384
18463;-0.03704914414882743
18464;-0.07337134732901107
18465;-0.9303271804115933
18466;-0.07331041321999046
18467;-1.908389370690942
18468;-4.5174121874138695
18469;-2.759894662471615
18470;-4.674267188829546
18471;-1.79346443796611
18472;-0.877240399792017
18473;-1.6954397806325594
18474;-0.39923419085967643
18475;-1.2878212898021655
18476;-1.055703700189319
18477;-0.27908483994633965
18478;-3.5749954842699325
18479;-2.4295155532502175
18480;-0.7782569549858045
18481;-1.8518793250630319
18482;-1.67104124347438
18483;-1.6114038839858407
18484;-1.5941366267093542
18485;-2.343407435619754
18486;-0.08395262834131827
18487;-0.18699651517198065
18488;-0.9782502416088353
18489;-1.305069281595521
18490;-0.9488614350884548
18491;-0.055585043839938564
18492;-1.8078815086102722
18493;-2.8201446487697783
18494;-3.22741237696359
18495;-2.408097235548943
18496;-0.7264776133009093
18497;-1.5968482661947923
18498;-0.25953627103328125
18499;-3.3357925460785975
18500;-3.9309017556720507
18501;-0.04722159002365328
18502;-2.3372621400415814
18503;-2.419057571371805
18504;-2.156562797045481
18505;-0.8590676072329246
18506;-2.582005333422585
18507;-0.5088614800299387
18508;-4.166887230718131
18509;-0.664179369874254
18510;-2.6105731861014543
18511;-2.5001163473003145
18512;-1.300101603110304
18513;-2.1904883416669185
18514;-0.7070962524471957
18515;-0.14432822523239391
18516;-0.07206784005184659
18517;-0.013894451790650424
18518;-0.6941690106707072
18519;-0.03878453130989426
18520;-0.0001527255079648072
18521;-0.0177895961069506
18522;-0.03657611554937068
18523;-0.0001527255079648072
18524;-0.022383597774394408
18525;-0.00159013651459595
18526;-0.6413169847692235
18527;-1.647924216958917
18528;-2.5958208366169293
18529;-0.6657156648338316
18530;-1.1334269070982927
18531;-2.259332473253105
18532;-5.355010415613376
18533;-4.726277195325093
18534;-1.0153329074326753
18535;-0.18392444072846165
18536;-0.0198763150583969
18537;-1.5577560013296083
18538;-1.0049889290686225
18539;-0.6741566727929631
18540;-0.5686351197028637
18541;-1.871496564817712
18542;-0.713786636803598
18543;-1.1045832078462001
18544;-4.973003846284313
18545;-1.5639334000949547
18546;-2.363624667257462
18547;-0.0014613594890588854
18548;-0.010206319812985929
18549;-1.22578490702928
18550;-1.474420468666181
18551;-1.566157195817263
18552;-0.5355754052195016
18553;-0.0005618870291454041
18554;-0.004856408703021723
18555;-1.38642471465258
18556;-0.020592388686971757
18557;-0.057195707726094495
18558;-0.012934833071109998
18559;-0.13115806992098203
18560;-0.6472880380169485
18561;-1.971386251556021
18562;-3.5798656963847626
18563;-0.14400535354716085
18564;-1.4923152444320507
18565;-2.320277714820798
18566;-0.6966090264422133
18567;-0.647474264812873
18568;-2.2217091536974856
18569;-0.8972421123287089
18570;-3.4001370208228225
18571;-0.5120668130692808
18572;-0.807967423110779
18573;-1.6015066286874138
18574;-1.3231569632716795
18575;-0.16675920952342058
18576;-0.29449957999066867
18577;-0.01946729913831793
18578;-0.9282196366911082
18579;-1.96906297239148
18580;-1.5680826073035676
18581;-3.3605303418173578
18582;-2.5398001752414823
18583;-0.012807633129594877
18584;-0.14492466514564503
18585;-1.148758725096011
18586;-0.30720619511755126
18587;-2.775862540165341
18588;-1.1706081775538917
18589;-5.1894944549961215
18590;-3.9434118394602153
18591;-2.207785664919897
18592;-3.4553333865807265
18593;-0.9019332092838963
18594;-0.9852285166505237
18595;-1.8018290652559243
18596;-1.8821626528278061
18597;-1.9136010754551542
18598;-2.5132224103127325
18599;-0.00014826112398075137
18600;-0.056644031802927014
18601;-3.1949331996737063
18602;-0.005172786552112781
18603;-0.00014826112398075137
18604;-1.4578377588048772
18605;-2.862751052530139
18606;-1.1412173576335254
18607;-4.1798800399523035
18608;-1.5999919577172461
18609;-0.5053982805008528
18610;-3.181634603819033
18611;-1.433870701366704
18612;-1.9107343804423984
18613;-1.6938265473603085
18614;-2.8142573074247377
18615;-0.8076569106464515
18616;-0.06781572692821633
18617;-0.012510378345273685
18618;-1.2736169042073668
18619;-0.00014826112398075137
18620;-0.537368332401413
18621;-3.5749951769766692
18622;-1.0585549370003413
18623;-0.5474703079098298
18624;-0.022260699098061974
18625;-1.568905932340384
18626;-0.052733069668470973
18627;-1.461641240933026
18628;-1.3505065442534074
18629;-0.35119232836680186
18630;-1.5156634585414492
18631;-0.9598605923635921
18632;-1.8781630119206196
18633;-1.1082109184067188
18634;-2.0195636297386663
18635;-0.9703224241247838
18636;-0.4089988358032162
18637;-0.6315669002454123
18638;-2.424704953313102
18639;-4.127934343987303
18640;-1.24020573336747
18641;-1.307449285472786
18642;-1.4600666433831762
18643;-0.44183929968767743
18644;-4.934031503513907
18645;-1.9321432681983541
18646;-0.31646280338233035
18647;-2.1326800593473476
18648;-0.023290281043867586
18649;-1.4545731527296804
18650;-3.7992239502892655
18651;-2.1476237332414785
18652;-0.43271769132439514
18653;-1.0909414224607263
18654;-3.2634701664960444
18655;-0.05755034371346316
18656;-1.5883943272060643
18657;-0.00016619199691943974
18658;-3.878108905661923
18659;-0.010579954145878808
18660;-0.0020433365062384585
18661;-0.0020433365062384585
18662;-3.2683179896754866
18663;-1.1515041810706106
18664;-3.67282488440285
18665;-3.0783723212820786
18666;-2.116165242603608
18667;-2.176777495727845
18668;-2.3121916530066913
18669;-1.485295838838127
18670;-2.538223880050281
18671;-4.152441402563317
18672;-0.952317869136383
18673;-2.146426251629369
18674;-0.8276583638972782
18675;-2.5730999487990935
18676;-0.013250211160546135
18677;-2.569723113027174
18678;-2.0172870911349583
18679;-0.7387363632172014
18680;-1.1833106785689327
18681;-2.48123380664939
18682;-2.0202734451625712
18683;-1.5934107567401652
18684;-2.6097442888391447
18685;-2.9215263331085133
18686;-2.8112251047103474
18687;-0.7565642041476046
18688;-0.28490366335511924
18689;-0.3447569381718108
18690;-0.28490366335511924
18691;-0.05021482661700569
18692;-0.0788661702036349
18693;-0.9574534391709559
18694;-5.455293147859311
18695;-2.436307516514825
18696;-1.5084189185579733
18697;-4.840632784003166
18698;-3.488379269725564
18699;-0.003245932191965313
18700;-1.7995740605696633
18701;-0.04842842417655969
18702;-2.402093990495716
18703;-1.3048929309730626
18704;-0.00016619199691943974
18705;-1.010709917774345
18706;-3.482162902025901
18707;-1.296281567745993
18708;-2.5765465574335833
18709;-1.204754739394348
18710;-2.483107490811357
18711;-0.7701300000144246
18712;-1.0448197580767258
18713;-0.06911944141871251
18714;-0.6895829751863658
18715;-2.1010500393947957
18716;-0.00016619199691943974
18717;-0.7362818410788747
18718;-1.4634920802265092
18719;-4.511815723751725
18720;-1.048407242515105
18721;-1.0461277514337406
18722;-2.299370931987361
18723;-0.562315686545066
18724;-0.558453890603504
18725;-1.12223005699116
18726;-0.0020433365062384585
18727;-0.5603220742675707
18728;-5.012460446014217
18729;-0.13462393557066865
18730;-0.9082087888147379
18731;-0.05053661108966479
18732;-0.05053661108966479
18733;-0.6025415441768164
18734;-0.28490366335511924
18735;-2.548412486103109
18736;-0.7910398026617562
18737;-0.37565726493196644
18738;-1.0918229408652924
18739;-0.5699081804079983
18740;-0.01176421825903351
18741;-0.687132888199925
18742;-0.005123303056857642
18743;-1.5063870579790237
18744;-3.4673076154740885
18745;-0.9652463776781118
18746;-3.8958486317874637
18747;-5.0369112339790165
18748;-0.16557373604891854
18749;-0.0001527255079648072
18750;-0.01176421825903351
18751;-0.0018145785068179351
18752;-0.04722159002365328
18753;-0.046605656570183056
18754;-0.4956589336223169
18755;-3.0549030754339235
18756;-1.2814775457523624
18757;-4.365800322257188
18758;-1.4270728147481688
18759;-2.1354622888833146
18760;-2.4256122066427377
18761;-3.0039960563150836
18762;-2.670151500990928
18763;-0.014869799991923466
18764;-1.8293134142446623
18765;-0.2953045059290756
18766;-0.0001527255079648072
18767;-2.3831930223847646
18768;-0.8665147229154259
18769;-1.8452794017050043
18770;-0.03898343414122269
18771;-0.11727659612510696
18772;-0.5095320012781058
18773;-0.3570409725715087
18774;-1.868524479577104
18775;-0.058897236893044075
18776;-1.9575560643311878
18777;-2.3568250378378273
18778;-1.0636149550599072
18779;-0.013894451790650424
18780;-3.065018666472984
18781;-0.5770579799259389
18782;-2.1398154332262935
18783;-2.440653774842431
18784;-5.355010415613376
18785;-1.312843860008942
18786;-1.8502928677455361
18787;-2.698886941120889
18788;-4.7700150569337065
18789;-1.4193707163291003
18790;-3.844549050729169
18791;-3.6518693205495856
18792;-0.6658565805882948
18793;-3.096248280260475
18794;-1.660834639333149
18795;-2.0632778576132793
18796;-0.19561527647051555
18797;-1.1331631337483856
18798;-0.0018145785068179351
18799;-1.900583789219056
18800;-4.401350184644746
18801;-0.05308567765613565
18802;-2.738253789072888
18803;-3.1346562036491203
18804;-1.0015115274688355
18805;-0.7921973698573757
18806;-2.2845117350515523
18807;-1.121093040030222
18808;-0.9479989301311471
18809;-0.1556528305929469
18810;-2.7105867882280887
18811;-0.7608919199840958
18812;-0.0058818722043452055
18813;-1.0669275872727735
18814;-0.8586875200336934
18815;-4.685107928751376
18816;-0.005394665775620655
18817;-2.8638899353883276
18818;-1.8244901581448238
18819;-0.7985862854260813
18820;-3.834103494757497
18821;-3.2444987730208963
18822;-2.8742319906257303
18823;-0.8112045307292749
18824;-4.07012238649966
18825;-0.08247566039548361
18826;-1.4570354232902079
18827;-2.2846264075819995
18828;-1.4615679025285422
18829;-1.424698248268559
18830;-1.9463313640358122
18831;-0.4176201659059427
18832;-0.004981095157638269
18833;-2.621741364406757
18834;-0.6828529568243206
18835;-2.8682199894100657
18836;-4.213982645873384
18837;-2.812600188875497
18838;-2.8036661441571304
18839;-0.00443000086410946
18840;-0.0006636455535440619
18841;-3.1215466459011667
18842;-4.458461614156195
18843;-2.5125342357526614
18844;-0.5632424964343593
18845;-0.41320386519230884
18846;-0.5528296690901421
18847;-1.1691688789596058
18848;-0.4657284690183722
18849;-1.9181009248593912
18850;-1.1662336340952406
18851;-5.170848394834518
18852;-0.46582845285386665
18853;-0.03968901623996287
18854;-0.1498143004151919
18855;-1.0888865645856358
18856;-5.4413258795670165
18857;-2.6556471254178002
18858;-1.023466908027654
18859;-1.9985321540190295
18860;-0.05865235698509517
18861;-2.634846012684597
18862;-1.576341752671858
18863;-0.46018625090247217
18864;-1.909922366935964
18865;-0.02317218267137074
18866;-1.2376503542858623
18867;-1.285590088109342
18868;-2.0044530440990913
18869;-2.474961351662287
18870;-2.333610784661096
18871;-1.267640951741195
18872;-1.11670406559248
18873;-1.723729511856273
18874;-4.426275183585161
18875;-1.759660050019448
18876;-1.3887657998147833
18877;-0.6072808734004446
18878;-0.4818002386806551
18879;-4.274716316059322
18880;-4.479462739057702
18881;-0.38897884939546007
18882;-0.1316527759763419
18883;-2.1053570591390334
18884;-4.647743710972009
18885;-4.63907070866748
18886;-0.5314212827535012
18887;-3.2917472166413355
18888;-0.5848369869374932
18889;-0.6822896316241195
18890;-4.713699530220285
18891;-2.4265318198007937
18892;-3.3524232736676374
18893;-0.6292555601180261
18894;-1.1715545107824898
18895;-2.7391403614532965
18896;-1.9320153585025293
18897;-1.0075625807717232
18898;-2.5805797754991757
18899;-4.334454951359769
18900;-2.2604100550090322
18901;-2.231673359362569
18902;-1.3173213329548723
18903;-2.6202335430142005
18904;-1.5903971170659934
18905;-0.056644031802927014
18906;-1.9689010179894897
18907;-1.961743678687591
18908;-0.03789508345911758
18909;-2.7811261207588327
18910;-0.9610573281566476
18911;-2.1074370995345655
18912;-4.089864420213568
18913;-2.8082381725632604
18914;-1.1234965723535353
18915;-2.4515160919255226
18916;-0.0011954273416325358
18917;-0.0011954273416325358
18918;-0.0011954273416325358
18919;-0.6478834939010522
18920;-1.0487987440536595
18921;-0.04120794453596715
18922;-1.0892439407595544
18923;-0.0005951108805249751
18924;-2.9080172241761315
18925;-0.9666690207935841
18926;-3.1472452833680924
18927;-0.9985239993711434
18928;-0.5975734446329546
18929;-3.6209587022984717
18930;-1.0352740087879426
18931;-1.4293671435937463
18932;-0.1941291352239705
18933;-0.1941291352239705
18934;-3.316565745461336
18935;-1.301094592005396
18936;-2.459874417993232
18937;-0.7711624822641615
18938;-0.03734642931842277
18939;-0.0015679095552098795
18940;-1.0840079261798838
18941;-2.711485167243441
18942;-1.4483376490544322
18943;-1.5362548505079632
18944;-3.908387207642124
18945;-0.00014100767982530205
18946;-1.200567405864285
18947;-2.1604011843867372
18948;-0.07074625643844606
18949;-1.1581663122080488
18950;-0.36389465813387706
18951;-2.22207297827476
18952;-1.8058569666839421
18953;-2.7378904958882235
18954;-0.6304653895218747
18955;-0.011901912220574726
18956;-0.05475904779627507
18957;-0.7858657492320653
18958;-0.04119091159631741
18959;-0.07712834271051092
18960;-0.01930746888254706
18961;-1.1459377725542923
18962;-0.9894028851059793
18963;-0.4511286945759585
18964;-2.3187299350332258
18965;-1.519801691319145
18966;-0.28318314357445146
18967;-1.3334156799578814
18968;-0.48789204835161804
18969;-2.884351351825526
18970;-3.012041892268007
18971;-0.00014100767982530205
18972;-4.067093039967261
18973;-0.18327021692306616
18974;-0.6959439224705235
18975;-1.682093823089601
18976;-2.5754843876665414
18977;-0.8973176995231923
18978;-0.8480742156796949
18979;-1.361060966102752
18980;-1.719463777345707
18981;-2.411337404836769
18982;-0.02334764882749291
18983;-5.194689886533841
